TitleID,Description,ProductCode,Version,Region,CoverURL
00050000-101ADE00 ,Space Hulk ,WUP-N-BHKE ,,USA ,http://art.gametdb.com/wiiu/coverHQ/US/BHKE.jpg?1476571722
00050000-101A7C00 ,SPACE INVADERS ,65,v0 ,JAP ,
00050000-101ED000 ,SpaceRoads ,WUP-N-WSSE ,,USA ,
00050000-1011AA00 ,Spelunker ,WUP-N-FASP ,v0 ,EUR ,
00050000-1011A900 ,Spelunker ,WUP-N-FASE ,v16 ,USA ,
00050000-101ED600 ,SphereZor ,WUP-N-BZRE ,,USA ,
00050000-101E3500 ,Spheroids ,WUP-P-AAWP ,,EUR ,
00050000-101E3600 ,Spheroids ,WUP-P-AAWE ,,USA ,
00050000-1019A300 ,SPIKEY WALLS ,WUP-N-BWLE ,v0 ,USA ,http://art.gametdb.com/wiiu/coverHQ/US/BWLE.jpg?1469833698
00050000-10138700 ,Spin the Bottle: Bumpie's Party ,WUP-P-WB6P ,v33 ,EUR ,http://art.gametdb.com/wiiu/coverHQ/US/WB6E.jpg?1476042613
00050000-10147F00 ,Spin the Bottle: Bumpie's Party ,WUP-N-WB6E ,v32 ,USA ,http://art.gametdb.com/wiiu/coverHQ/US/WB6E.jpg?1476042613
00050000-101B5E00 ,SPLASHY DUCK ,WUP-P-BWLP ,,EUR ,http://art.gametdb.com/wiiu/coverHQ/US/AVLE.jpg?1476051908
00050000-101E7900 ,SPLASHY DUCK ,WUP-N-AVLE ,,USA ,http://art.gametdb.com/wiiu/coverHQ/US/AVLE.jpg?1476051908
00050000-10176A00 ,Splatoon ,WUP-P-AGMP ,v80 ,EUR ,http://art.gametdb.com/wiiu/coverHQ/US/AGME01.jpg?1468440279
00050000-10176900 ,Splatoon ,WUP-N-AGME ,v96 ,USA ,http://art.gametdb.com/wiiu/coverHQ/US/AGME01.jpg?1468440279
00050000-101CDE00 ,Splatoon ,66,v0 ,EUR ,http://art.gametdb.com/wiiu/coverHQ/US/AGME01.jpg?1468440279
0005000E-10176A00,Splatoon ,WUP-N-AGME_1 ,272,,http://art.gametdb.com/wiiu/coverHQ/US/AGME01.jpg?1468440279
00050000-1017E300 ,Splatoon - Global Testfire ,67,v0 ,EUR ,http://art.gametdb.com/wiiu/coverHQ/US/AGEA.jpg?1488827402
00050000-101CDB00 ,Splatoon Pre-Launch Review ,68,v16 ,JAP ,http://art.gametdb.com/wiiu/coverHQ/US/AGME01.jpg?1468440279
00050000-101CDC00 ,Splatoon Pre-Launch Review ,69,v16 ,USA ,http://art.gametdb.com/wiiu/coverHQ/US/AGME01.jpg?1468440279
00050000-101CDD00 ,Splatoon Pre-Launch Review ,70,v16 ,EUR ,http://art.gametdb.com/wiiu/coverHQ/US/AGME01.jpg?1468440279
00050000-101D6A00 ,Splatoon Testfire ,71,v0 ,JAP ,
00050000-101D6B00 ,Splatoon Testfire ,72,v0 ,USA ,
00050000-101D6C00 ,Splatoon Testfire ,73,v0 ,EUR ,
00050000-10162B00 ,Splatoon(???????) ,WUP-N-AGMJ ,v16 ,JAP ,
00050000-10146900 ,SpongeBob SquarePants: Plankton's Robotic Revenge ,WUP-P-AS5E ,v0 ,USA ,http://art.gametdb.com/wiiu/coverHQ/EN/AS5P52.jpg?1384968784
00050000-10147D00 ,SpongeBob SquarePants: Plankton's Robotic Revenge ,74,v0 ,EUR ,http://art.gametdb.com/wiiu/coverHQ/EN/AS5P52.jpg?1384968784
00050000-10111D00 ,Sports Connection ,WUP-P-ASPP ,v16 ,EUR ,http://art.gametdb.com/wiiu/coverHQ/EN/ASPP41.jpg?1354990610
00050000-10189200 ,Sportsball ,WUP-N-BSPE ,v0 ,EUR ,http://art.gametdb.com/wiiu/coverHQ/US/BSPE.jpg?1488527750
00050000-10149200 ,Spot The Differences: Party! ,WUP-P-WDFP ,v32 ,EUR ,http://art.gametdb.com/wiiu/coverHQ/US/WDFE.jpg?1476480415
00050000-1014DF00 ,Spot The Differences: Party! ,WUP-N-WDFE ,v0 ,USA ,http://art.gametdb.com/wiiu/coverHQ/US/WDFE.jpg?1476480415
00050000-101A3800 ,Spy Chameleon ,WUP-P-BC9P ,v0 ,EUR ,http://art.gametdb.com/wiiu/coverHQ/US/BC9E.jpg?1476042868
00050000-1019C100 ,Spy Chameleon ,WUP-N-BC9E ,v0 ,USA ,http://art.gametdb.com/wiiu/coverHQ/US/BC9E.jpg?1476042868
00050000-10157800 ,Squids Odyssey ,WUP-P-WJCP ,v0 ,EUR ,http://art.gametdb.com/wiiu/coverHQ/US/WJCE.jpg?1476042983
00050000-10157A00 ,Squids Odyssey ,WUP-N-WJCE ,v0 ,USA ,http://art.gametdb.com/wiiu/coverHQ/US/WJCE.jpg?1476042983
00050000-101AC400 ,Star Fox 64 ,WUP-N-NAJE ,,EUR ,
00050000-101AC200 ,Star Fox Command ,WUP-N-DAMP ,v0 ,EUR ,
00050000-101AC100 ,Star Fox Command ,WUP-N-DAME ,v0 ,USA ,
00050000-101BED00 ,Star Fox Guard ,WUP-P-BWFP ,,EUR ,http://art.gametdb.com/wiiu/coverHQ/JA/BWFJ01.jpg?1457346535
00050000-101BEC00 ,Star Fox Guard ,WUP-N-BWFE ,,USA ,
00050000-101DCE00 ,Star Fox Guard Special Demo ,WUP-P-BWGP ,,EUR ,
00050000-101DCD00 ,Star Fox Guard Special Demo ,WUP-N-BWGE ,,USA ,
00050000-101B0500 ,Star Fox Zero ,WUP-P-AFXP ,,EUR ,http://art.gametdb.com/wiiu/coverHQ/US/AFXE01.jpg?1457181227
00050000-101B0400 ,Star Fox Zero ,WUP-N-AFXE ,16,USA ,http://art.gametdb.com/wiiu/coverHQ/US/AFXE01.jpg?1457181227
00050000-10201C00 ,Star Fox Zero: The Battle Begins + Training ,WUP-P-BAEP ,,EUR ,
00050000-10201B00 ,Star Fox Zero: The Battle Begins + Training ,WUP-N-BAEE ,,USA ,
00050000-101DBC00 ,Star Ghost ,WUP-P-BD6P ,,EUR ,http://art.gametdb.com/wiiu/coverHQ/US/BD6E.jpg?1475878085
00050000-101DD000 ,Star Ghost ,WUP-N-BD6E ,17,USA ,http://art.gametdb.com/wiiu/coverHQ/US/BD6E.jpg?1475878085
00050000-101D6700 ,Star Sky ,WUP-P-ATZP ,v0 ,EUR ,
00050000-101D8A00 ,Star Sky ,WUP-N-ATZE ,v0 ,USA ,
00050000-101F2700 ,Star Sky 2 ,WUP-P-BY2P ,,EUR ,http://art.gametdb.com/wiiu/coverHQ/US/BY2E.jpg?1475878179
00050000-101F3E00 ,Star Sky 2 ,WUP-N-BY2E ,,USA ,http://art.gametdb.com/wiiu/coverHQ/US/BY2E.jpg?1475878179
00050000-1020DF00 ,Star Splash: Shattered Star ,WUP-P-BZ4P ,,EUR ,
00050000-101F0300 ,Star Splash: Shattered Star ,WUP-P-BZ4E ,,USA ,
00050000-10132A00 ,Star Wars Pinball ,WUP-P-WA2P ,v32 ,EUR ,http://art.gametdb.com/wiiu/coverHQ/US/WA2E.jpg?1476384312
00050000-10135200 ,Star Wars Pinball ,WUP-N-WA2E ,v33 ,USA ,http://art.gametdb.com/wiiu/coverHQ/US/WA2E.jpg?1476384312
00050000-101B5B00 ,StarTropics ,WUP-N-FE2P ,v0 ,EUR ,
00050000-101B5A00 ,StarTropics ,WUP-N-FE2E ,,USA ,
00050000-101D4700 ,STARWHAL ,WUP-P-BJTP ,v0 ,EUR ,http://art.gametdb.com/wiiu/coverHQ/US/BJTE.jpg?1476043031
00050000-1019ED00 ,STARWHAL ,WUP-N-BJTE ,v0 ,USA ,http://art.gametdb.com/wiiu/coverHQ/US/BJTE.jpg?1476043031
00050000-10173300 ,Stealth Inc 2: A Game of Clones ,WUP-P-WCGP ,v16 ,EUR ,http://art.gametdb.com/wiiu/coverHQ/US/WCGE.jpg?1476043150
00050000-10176500 ,Stealth Inc 2: A Game of Clones ,WUP-N-WCGE ,v16 ,USA ,http://art.gametdb.com/wiiu/coverHQ/US/WCGE.jpg?1476043150
00050000-1018D800 ,SteamWorld Dig ,WUP-P-ADGP ,v0 ,EUR ,http://art.gametdb.com/wiiu/coverHQ/US/ADGE.jpg?1476043255
00050000-1018F100 ,SteamWorld Dig ,WUP-N-ADGE ,v0 ,USA ,http://art.gametdb.com/wiiu/coverHQ/US/ADGE.jpg?1476043255
00050000-101A3700 ,SteamWorld Heist ,WUP-P-AY5P ,,EUR ,http://art.gametdb.com/wiiu/coverHQ/US/AY5E.jpg?1476052479
00050000-101A4000 ,SteamWorld Heist ,WUP-N-AY5E ,,USA ,http://art.gametdb.com/wiiu/coverHQ/US/AY5E.jpg?1476052479
00050000-101FDE00 ,STEEL LORDS ,WUP-P-ALQP ,,EUR ,http://art.gametdb.com/wiiu/coverHQ/US/ALQE.jpg?1476559837
00050000-101FE500 ,STEEL LORDS ,WUP-N-ALQE ,,USA ,http://art.gametdb.com/wiiu/coverHQ/US/ALQE.jpg?1476559837
00050000-101F1600 ,STEEL RIVALS ,WUP-P-BRCP ,,EUR ,http://art.gametdb.com/wiiu/coverHQ/US/BRCE.jpg?1476800242
00050000-101D9500 ,STEEL RIVALS ,WUP-N-BRCE ,,USA ,http://art.gametdb.com/wiiu/coverHQ/US/BRCE.jpg?1476800242
00050000-1016D400 ,Stick it to the Man ,WUP-P-WMNP ,v0 ,EUR ,http://art.gametdb.com/wiiu/coverHQ/US/WMNE.jpg?1476043351
00050000-1016E000 ,Stick it to the Man ,WUP-N-WMNE ,v0 ,USA ,http://art.gametdb.com/wiiu/coverHQ/US/WMNE.jpg?1476043351
00050000-1018B500 ,STINGER ,WUP-N-FD6E ,v0 ,USA ,
00050000-101D5100 ,Stone Shire ,WUP-P-BSVP ,v0 ,EUR ,http://art.gametdb.com/wiiu/coverHQ/US/BSVE.jpg?1475925595
00050000-101A4C00 ,Stone Shire ,WUP-N-BSVE ,v0 ,USA ,http://art.gametdb.com/wiiu/coverHQ/US/BSVE.jpg?1475925595
00050000-10177F00 ,Street Fighter 2010: The Final Fight ,WUP-N-FDLP ,v0 ,EUR ,
00050000-10177E00 ,Street Fighter 2010: The Final Fight ,WUP-N-FDLE ,v0 ,USA ,
00050000-1016C600 ,Street Fighter Alpha 2 ,WUP-N-JCGP ,v0 ,EUR ,
00050000-1016C500 ,Street Fighter Alpha 2 ,WUP-N-JCGE ,v0 ,USA ,
00050000-1012AD00 ,Street Fighter II Turbo: Hyper Fighting ,WUP-N-JAYP ,v0 ,EUR ,
00050000-1012A600 ,Street Fighter II Turbo: Hyper Fighting ,WUP-N-JAYE ,v0 ,USA ,
00050000-10115100 ,Street Fighter II: The World Warrior ,WUP-N-JAMP ,v0 ,EUR ,
00050000-10115000 ,Street Fighter II: The World Warrior ,WUP-N-JAME ,v0 ,USA ,
00050000-101A0600 ,Street Gangs ,WUP-N-FESP ,v0 ,EUR ,
00050000-101E6900 ,Style Savvy ,WUP-N-DA6E ,,USA ,
00050000-101E8900 ,Sudoku & Permudoku ,WUP-P-BPJP ,,EUR ,http://art.gametdb.com/wiiu/coverHQ/EN/BPJP.jpg?1476296477
00050000-101E4800 ,Sudoku & Permudoku ,WUP-N-BPJE ,,USA ,http://art.gametdb.com/wiiu/coverHQ/EN/BPJP.jpg?1476296477
00050000-10171B00 ,SUPER ????????? ,WUP-N-JCLJ ,v0 ,JAP ,
00050000-10158F00 ,Super C ,WUP-N-FCEP ,v0 ,EUR ,
00050000-10158E00 ,Super C ,WUP-N-FCEE ,v0 ,USA ,
00050000-10130B00 ,Super Castlevania IV ,WUP-N-JA9P ,v0 ,EUR ,
00050000-10130A00 ,Super Castlevania IV ,WUP-N-JA9E ,v0 ,USA ,
00050000-101B9600 ,Super Destronaut ,WUP-N-ASJE ,v0 ,USA ,http://art.gametdb.com/wiiu/coverHQ/US/ASJE.jpg?1476907451
00050000-101FB000 ,Super Destronaut 2: Go Duck Yourself ,WUP-P-AJNP ,,EUR ,http://art.gametdb.com/wiiu/coverHQ/US/AJNE.jpg?1477517957
00050000-101F9400 ,Super Destronaut 2: Go Duck Yourself ,WUP-N-AJNE ,,USA ,http://art.gametdb.com/wiiu/coverHQ/US/AJNE.jpg?1477517957
00050000-10151200 ,Super Dodge Ball ,WUP-N-FB2P ,v0 ,EUR ,
00050000-10151100 ,Super Dodge Ball ,WUP-N-FB2E ,v0 ,USA ,
00050000-10191100 ,SUPER E.D.F. Earth Defense Force ,WUP-N-JDAJ ,v0 ,JAP ,
00050000-10191200 ,SUPER E.D.F. Earth Defense Force ,WUP-N-JDAE ,v0 ,USA ,
00050000-1018E500 ,Super Ghouls'n Ghosts ,WUP-N-PBSP ,v0 ,EUR ,
00050000-1011A100 ,Super Ghouls'n Ghosts ,WUP-N-JATP ,v0 ,EUR ,
00050000-1011A000 ,Super Ghouls'n Ghosts ,WUP-N-JATE ,v0 ,USA ,
00050000-1018E400 ,Super Ghouls'n Ghosts ,WUP-N-PBSE ,v0 ,USA ,
00050000-101FC600 ,Super Hero Math ,WUP-N-BHME ,,USA ,
00050000-10145D00 ,Super Mario 3D World ,WUP-P-ARDP ,v0 ,EUR ,http://art.gametdb.com/wiiu/coverHQ/US/ARDE01.jpg?1388440214
00050000-10145C00 ,Super Mario 3D World ,WUP-N-ARDE ,v1 ,USA ,http://art.gametdb.com/wiiu/coverHQ/US/ARDE01.jpg?1388440214
00050000-10199500 ,Super Mario 64 ,WUP-N-NABE ,v0 ,EUR ,
00050000-101C3500 ,Super Mario 64 DS ,WUP-N-DASP ,,EUR ,
00050000-101C3400 ,Super Mario 64 DS ,WUP-N-DASE ,,USA ,
00050000-10173700 ,Super Mario Advance ,WUP-N-PAXP ,,EUR ,
00050000-10173600 ,Super Mario Advance ,WUP-N-PAXE ,v0 ,USA ,
00050000-10169E00 ,Super Mario Advance 4: Super Mario Bros. 3 ,WUP-N-PAQP ,,EUR ,
00050000-10169D00 ,Super Mario Advance 4: Super Mario Bros. 3 ,WUP-N-PAQE ,,USA ,
00050000-10174100 ,Super Mario Ball ,WUP-N-PA4P ,v0 ,EUR ,
00050000-10106E00 ,Super Mario Bros. ,WUP-N-FAAP ,v0 ,EUR ,
00050000-10106D00 ,Super Mario Bros. ,WUP-N-FAAE ,v0 ,USA ,
00050000-10108600 ,Super Mario Bros. 2 ,WUP-N-FAHP ,v0 ,EUR ,
00050000-10108500 ,Super Mario Bros. 2 ,WUP-N-FAHE ,v0 ,USA ,
00050000-10107100 ,Super Mario Bros. 3 ,WUP-N-FABP ,v0 ,EUR ,
00050000-10107000 ,Super Mario Bros. 3 ,WUP-N-FABE ,v0 ,USA ,
00050000-1012F800 ,Super Mario Bros.: The Lost Levels ,WUP-N-FA9P ,v0 ,EUR ,
00050000-1012F700 ,Super Mario Bros.: The Lost Levels ,WUP-N-FA9E ,v0 ,USA ,
00050000-101BFF00 ,Super Mario Galaxy ,WUP-N-VBKP ,v0 ,EUR ,
00050000-101BFE00 ,Super Mario Galaxy ,WUP-N-VBKE ,,USA ,
00050000-1019CD00 ,Super Mario Galaxy 2 ,WUP-N-VAAP ,v0 ,EUR ,
00050000-1019CC00 ,Super Mario Galaxy 2 ,WUP-N-VAAE ,v0 ,USA ,
00050000-1010AA00 ,Super Mario Kart ,WUP-N-JAKP ,v0 ,EUR ,
00050000-1010A900 ,Super Mario Kart ,WUP-N-JAKE ,v0 ,USA ,
00050000-1018DD00 ,Super Mario Maker ,WUP-P-AMAP ,v16 ,EUR ,http://art.gametdb.com/wiiu/coverHQ/US/AMAE01.jpg?1471124910
00050000-1018DC00 ,Super Mario Maker ,WUP-N-AMAE ,v48 ,USA ,http://art.gametdb.com/wiiu/coverHQ/US/AMAE01.jpg?1471124910
0005000E-1018DC00,Super Mario Maker ,WUP-N-AMAE_1,"16, 32, 48, 64, 80, 96, 113, 128, 144, 160, 176, 192, 208, 224 ",USA ,http://art.gametdb.com/wiiu/coverHQ/US/AMAE01.jpg?1471124910
00050000-10109300 ,Super Mario RPG: Legend of the Seven Stars ,WUP-N-JABP ,,EUR ,
00050000-10109200 ,Super Mario RPG: Legend of the Seven Stars ,WUP-N-JABE ,,USA ,
00050000-10109000 ,Super Mario World ,WUP-N-JAAP ,v1 ,EUR ,
00050000-10108F00 ,Super Mario World ,WUP-N-JAAE ,v1 ,USA ,
00050000-10172D00 ,Super Mario World: Super Mario Advance 2 ,WUP-N-PAUP ,,EUR ,
00050000-1016F600 ,Super Mario World: Super Mario Advance 2 ,WUP-N-PAUE ,v0 ,USA ,
00050000-101F4000 ,Super Meat Boy ,WUP-P-AENP ,,EUR ,http://art.gametdb.com/wiiu/coverHQ/US/AENE.jpg?1476116174
00050000-101F3F00 ,Super Meat Boy ,WUP-N-AENE ,,USA ,http://art.gametdb.com/wiiu/coverHQ/US/AENE.jpg?1476116174
00050000-1010A700 ,Super Metroid ,WUP-N-JAJP ,v0 ,EUR ,
00050000-1010A600 ,Super Metroid ,WUP-N-JAJE ,v0 ,USA ,
00050000-101BD200 ,Super Paper Mario ,WUP-N-VBBP ,,EUR ,http://art.gametdb.com/wii/cover/US/R8PE01.png?1317736049
00050000-101BD100 ,Super Paper Mario ,WUP-N-VBBE ,,USA ,http://art.gametdb.com/wii/cover/US/R8PE01.png?1317736049
00050000-101BD000 ,Super Paper Mario ,75,v0 ,JAP ,http://art.gametdb.com/wii/cover/US/R8PE01.png?1317736049
00050000-10159200 ,Super Punch-Out!! ,WUP-N-JB8P ,v0 ,EUR ,
00050000-10159100 ,Super Punch-Out!! ,WUP-N-JB8E ,v0 ,USA ,
00050000-1019B900 ,SUPER ROBO MOUSE ,WUP-P-WMWP ,,EUR ,http://art.gametdb.com/wiiu/coverHQ/US/WMWE.jpg?1476116275
00050000-1017A900 ,SUPER ROBO MOUSE ,WUP-N-WMWE ,,USA ,http://art.gametdb.com/wiiu/coverHQ/US/WMWE.jpg?1476116275
00050000-10145000 ,Super Smash Bros. for Wii U ,WUP-P-AXFP ,v96 ,EUR ,http://art.gametdb.com/wiiu/coverHQ/US/AXFE01.jpg?1468440328
00050000-10144F00 ,Super Smash Bros. for Wii U ,WUP-N-AXFE ,v80 ,USA ,http://art.gametdb.com/wiiu/coverHQ/US/AXFE01.jpg?1468440328
00050000-1019BD00 ,Super Street Fighter II Turbo Revival ,WUP-N-PB9E ,,USA ,
00050000-1019BC00 ,Super Street Fighter II Turbo Revival ,WUP-N-PB9P ,v0 ,EUR ,
00050000-1011A400 ,Super Street Fighter II: The New Challengers ,WUP-N-JAVE ,v0 ,USA ,
00050000-1019BE00 ,Super Street Fighter? X Revival ,WUP-N-PB9J ,v0 ,JAP ,
00050000-1011A500 ,Super Street Fighter II: The New Challengers ,WUP-N-JAVP ,v0 ,EUR ,
00050000-1016D500 ,Super Toy Cars ,WUP-P-WCTP ,v22 ,EUR ,http://art.gametdb.com/wiiu/coverHQ/US/WCTE.jpg?1476116370
00050000-101A2F00 ,Super Toy Cars ,WUP-N-WCTJ ,v2 ,JAP ,http://art.gametdb.com/wiiu/coverHQ/US/WCTE.jpg?1476116370
00050000-1016DE00 ,Super Toy Cars ,WUP-N-WCTE ,v16 ,USA ,http://art.gametdb.com/wiiu/coverHQ/US/WCTE.jpg?1476116370
00050000-10158D00 ,SUPER??? ,WUP-N-FCEJ ,v0 ,JAP ,
00050000-101F6000 ,Surfin' Sam - Attack of the Aqualites ,WUP-N-AH3E ,,USA ,
00050000-101A6700 ,Suspension Railroad Simulator ,WUP-P-AS3P ,v0 ,EUR ,http://art.gametdb.com/wiiu/coverHQ/US/AS3E.jpg?1476482828
00050000-101A8700 ,Suspension Railroad Simulator ,WUP-N-BSUE ,v0 ,USA ,http://art.gametdb.com/wiiu/coverHQ/US/AS3E.jpg?1476482828
00050000-101DAC00 ,Swap Fire ,WUP-N-AF7E ,,USA ,
00050000-101F4300 ,Sweetest Thing ,WUP-P-AERP ,,EUR ,http://art.gametdb.com/wiiu/coverHQ/US/AERE.jpg?1476296648
00050000-101F4800 ,Sweetest Thing ,WUP-N-AERE ,,USA ,http://art.gametdb.com/wiiu/coverHQ/US/AERE.jpg?1476296648
00050000-1017C800 ,Swords & Soldiers ,WUP-P-WKSP ,v0 ,EUR ,
00050000-1017C700 ,Swords & Soldiers ,WUP-N-WKSE ,v0 ,USA ,
00050000-101CE600 ,Swords & Soldiers ??? ??? ?????? ,WUP-N-WKSJ ,v0 ,JAP ,
00050000-101C6E00 ,Swords & Soldiers II ,WUP-P-BS2P ,v0 ,EUR ,http://art.gametdb.com/wiiu/coverHQ/US/BS2E.jpg?1476384636
00050000-101A1B00 ,Swords & Soldiers II ,WUP-N-BS2E ,v0 ,USA ,http://art.gametdb.com/wiiu/coverHQ/US/BS2E.jpg?1476384636
00050000-101DDD00 ,Swords & Soldiers II ??? ??? ?????? II ,WUP-N-BS2J ,,JAP ,http://art.gametdb.com/wiiu/coverHQ/US/BS2E.jpg?1476384636
00050000-101B5F00 ,TABLETOP GALLERY ,WUP-P-ATYP ,v0 ,EUR ,http://art.gametdb.com/wiiu/coverM/US/AR2E.jpg?1476210424
00050000-101C6900 ,TABLETOP GALLERY ,WUP-N-AR2E ,,USA ,http://art.gametdb.com/wiiu/coverM/US/AR2E.jpg?1476210424
00050000-1019B200 ,Tachyon Project ,WUP-P-BTCP ,,EUR ,http://art.gametdb.com/wiiu/coverHQ/US/BTCE.jpg?1476562540
00050000-1019B000 ,Tachyon Project ,WUP-N-BTCE ,,USA ,http://art.gametdb.com/wiiu/coverHQ/US/BTCE.jpg?1476562540
00050000-101A6000 ,Tadpole Treble ,WUP-N-ATAE ,,USA ,http://art.gametdb.com/wiiu/coverHQ/US/ATAE.jpg?1476296726
00050000-101F4900 ,Tallowmere ,WUP-N-AEUE ,,USA ,
00050000-10128C00 ,Tank! Tank ! Tank! (DL) ,WUP-P-WAKP ,v0 ,EUR ,
00050000-1010FE00 ,TANK! TANK! TANK! ,WUP-P-ATKP ,v0 ,EUR ,http://art.gametdb.com/wiiu/coverHQ/US/ATKEAF.jpg?1355770421
00050000-1010FD00 ,TANK! TANK! TANK! ,WUP-P-ATKE ,v0 ,USA ,http://art.gametdb.com/wiiu/coverHQ/US/ATKEAF.jpg?1355770421
00050000-10133800 ,Tank! Tank ! Tank! (DL) ,WUP-N-WAKE ,v0 ,USA ,
00050000-101E7C00 ,TAP TAP ARCADE ,WUP-P-BTAP ,,EUR ,http://art.gametdb.com/wiiu/coverHQ/US/BTAE.jpg?1488259646
00050000-101E7D00 ,TAP TAP ARCADE ,WUP-N-BTAE ,,USA ,http://art.gametdb.com/wiiu/coverHQ/US/BTAE.jpg?1488259646
00050000-101F8D00 ,TAP TAP ARCADE 2 ,WUP-P-BTNP ,,EUR ,http://art.gametdb.com/wiiu/coverHQ/US/BTNE.jpg?1476210551
00050000-101F7C00 ,TAP TAP ARCADE 2 ,WUP-N-BTNE ,,USA ,http://art.gametdb.com/wiiu/coverHQ/US/BTNE.jpg?1476210551
00050000-101C2700 ,Tecmo Bowl ,WUP-N-FE7P ,v0 ,EUR ,
00050000-101C2600 ,Tecmo Bowl ,WUP-N-FE7E ,v0 ,USA ,
00050000-10110000 ,TEKKEN TAG TOURNAMENT 2 Wii U EDITION ,WUP-N-AKNE ,v32 ,USA ,http://art.gametdb.com/wiiu/coverHQ/JA/AKNJAF.jpg?1355179476
00050000-1010F800 ,TEKKEN TAG TOURNAMENT Wii U EDITION ,WUP-P-AKNP ,v32 ,EUR ,http://art.gametdb.com/wiiu/coverHQ/US/AKNEAF.jpg?1476394969
00050000-101E8500 ,TEMPLE OF YOG ,WUP-P-BTYP ,,EUR ,http://art.gametdb.com/wiiu/coverHQ/US/BTYE.jpg?1488474428
00050000-10189A00 ,TEMPLE OF YOG ,WUP-N-BTYE ,,USA ,http://art.gametdb.com/wiiu/coverHQ/US/BTYE.jpg?1488474428
00050000-10155B00 ,Tengami ,WUP-P-WG3P ,v0 ,EUR ,http://art.gametdb.com/wiiu/coverHQ/US/WG3E.jpg?1476210724
00050000-101B6500 ,Tengami ,WUP-N-WG3J ,v0 ,JAP ,http://art.gametdb.com/wiiu/coverHQ/US/WG3E.jpg?1476210724
00050000-1015B100 ,Tengami ,WUP-N-WG3E ,v0 ,USA ,http://art.gametdb.com/wiiu/coverHQ/US/WG3E.jpg?1476210724
00050000-10149D00 ,Tennis ,WUP-N-FBMP ,v0 ,EUR ,
00050000-10149C00 ,Tennis ,WUP-N-FBME ,v0 ,USA ,
00050000-10198F00 ,Terraria ,WUP-P-BTXP ,,EUR ,http://art.gametdb.com/wiiu/coverHQ/US/BTXEGT.jpg?1466701009
00050000-1019C300 ,Terraria ,WUP-N-BTXE ,,USA ,http://art.gametdb.com/wiiu/coverHQ/US/BTXEGT.jpg?1466701009
00050000-101A1600 ,Teslagrad ,WUP-P-WGDZ ,v0 ,EUR ,http://art.gametdb.com/wiiu/coverHQ/US/WGDE.jpg?1469795887
00050000-10161B00 ,Teslagrad ,WUP-P-WGDP ,v16 ,EUR ,http://art.gametdb.com/wiiu/coverHQ/US/WGDE.jpg?1469795887
00050000-101BB400 ,Teslagrad ,WUP-N-WGDJ ,v0 ,JAP ,http://art.gametdb.com/wiiu/coverHQ/US/WGDE.jpg?1469795887
00050000-1018A100 ,Teslagrad ,WUP-N-WGDE ,v16 ,USA ,http://art.gametdb.com/wiiu/coverHQ/US/WGDE.jpg?1469795887
00050000-10200400 ,Teslapunk ,WUP-P-BTLP ,,EUR ,
00050000-1018AF00 ,Teslapunk ,WUP-P-BTLE ,,USA ,
00050000-10209300 ,Teslapunk ,WUP-N-BTLJ ,,JAP ,
00050000-101FF900 ,Test Your Mind ,WUP-P-ATHP ,,EUR ,
00050000-101D6200 ,Test Your Mind ,WUP-N-ATHE ,v1 ,USA ,
00050000-101A2400 ,Tested with robots ! ,WUP-P-AR5P ,v0 ,EUR ,http://art.gametdb.com/wiiu/coverHQ/EN/AR5P.jpg?1476572902
00050000-10200B00 ,Tetraminos ,WUP-P-BT6P ,,EUR ,
00050000-101FFE00 ,Tetraminos ,WUP-N-BT6E ,,USA ,
00050000-1018DE00 ,Tetrobot & Co. ,WUP-P-ATCP ,v0 ,EUR ,http://art.gametdb.com/wiiu/coverHQ/EN/ATCP.jpg?1476210976
00050000-1018ED00 ,Tetrobot & Co. ,WUP-N-ATCE ,v0 ,EUR ,http://art.gametdb.com/wiiu/coverHQ/EN/ATCP.jpg?1476210976
00050000-1015BD00 ,THE ?? ,WUP-N-PNJJ ,v0 ,JAP ,
00050000-10186400 ,The Adventures of Bayou Billy ,WUP-N-FD2P ,,EUR ,
00050000-10186300 ,The Adventures of Bayou Billy ,WUP-N-FD2E ,,USA ,
00050000-1016D600 ,The Amazing Spider-Man 2 ,WUP-P-AM9P ,v0 ,EUR ,http://art.gametdb.com/wiiu/coverM/EN/AM9P52.jpg?1470936438
00050000-10146A00 ,The Amazing Spider-Man 2 ,WUP-P-AM9E ,v0 ,USA ,http://art.gametdb.com/wiiu/coverM/EN/AM9P52.jpg?1470936438
00050000-10128300 ,The Amazing Spider-Man Ultimate Edition ,WUP-P-AMZP ,v0 ,EUR ,http://art.gametdb.com/wiiu/coverHQ/US/AMZE52.jpg?1365959276
00050000-1011C300 ,The Amazing Spider-Man Ultimate Edition ,WUP-P-AMZE ,v0 ,USA ,http://art.gametdb.com/wiiu/coverHQ/US/AMZE52.jpg?1365959276
00050000-101EC700 ,The Beggar's Ride ,WUP-P-WTRP ,,EUR ,http://art.gametdb.com/wiiu/coverHQ/US/WTRE.jpg?1475925647
00050000-101EB300 ,The Beggar's Ride ,WUP-N-WTRE ,,USA ,http://art.gametdb.com/wiiu/coverHQ/US/WTRE.jpg?1475925647
